Date,Close/Last,Volume,Open,High,Low
05/20/2020,$41.3455,11410921,$40.7659,$41.6675,$40.5082
05/19/2020,$39.993,13560638,$40.5082,$41.0235,$39.2202
05/18/2020,$40.3794,31909838,$36.9662,$41.7641,$36.9662
05/15/2020,$35.3562,16060775,$36.129,$36.451,$35.2918
05/14/2020,$36.7086,17525675,$36.1934,$37.9966,$35.2918
05/13/2020,$37.2882,29468163,$38.6406,$38.7694,$35.2918
05/12/2020,$38.6406,11956519,$40.0574,$40.4438,$38.6406
05/11/2020,$39.8642,8980374,$40.1862,$40.2506,$39.4778
05/08/2020,$40.5082,11741821,$39.993,$40.7659,$39.671
05/07/2020,$39.349,12582913,$39.027,$40.315,$39.027
05/06/2020,$38.5118,14656700,$39.9286,$40.2506,$38.4474
05/05/2020,$39.9286,14624813,$40.4438,$41.6031,$39.671
05/04/2020,$39.993,17106550,$40.5727,$40.6371,$39.6066
05/01/2020,$41.8607,15047063,$42.9555,$43.4063,$41.2811
04/30/2020,$43.7927,21963888,$42.2471,$43.9215,$41.2811
04/29/2020,$42.3759,28153500,$43.0199,$44.4367,$41.9895
04/28/2020,$43.7927,17583575,$42.3115,$44.5655,$42.3115
04/27/2020,$41.4099,13379775,$41.0879,$41.6675,$40.7659
04/24/2020,$40.315,19497100,$42.4403,$42.5047,$40.2506
04/23/2020,$41.9895,10349514,$41.6031,$43.4063,$41.4099
04/22/2020,$41.4099,9605513,$42.4403,$42.7623,$41.2167
04/21/2020,$41.7319,9681633,$41.1523,$42.3759,$40.5727
04/20/2020,$41.9251,12461451,$42.5691,$43.4707,$41.6031
04/17/2020,$44.0503,20738475,$41.6675,$44.6943,$40.8303
04/16/2020,$40.1862,20709775,$41.7319,$42.1183,$39.9286
04/15/2020,$41.8607,17277600,$43.3419,$43.3419,$40.8947
04/14/2020,$44.6299,13383400,$45.7247,$46.6263,$44.0503
04/13/2020,$45.2095,11759311,$45.9179,$45.9179,$43.5351
04/09/2020,$45.9823,16045225,$47.9788,$48.5584,$45.6603
04/08/2020,$47.0128,11581339,$46.2399,$47.528,$45.4671
04/07/2020,$45.2739,12010973,$49.5244,$49.9108,$45.0807
04/06/2020,$46.5619,12256079,$45.5315,$47.0128,$44.6943
04/03/2020,$43.3419,12225408,$45.2739,$45.4027,$42.3759
04/02/2020,$44.4367,12187298,$45.2095,$47.5924,$43.5995
04/01/2020,$45.3383,12444610,$48.4296,$48.6228,$45.0807
03/31/2020,$51.1344,15143738,$50.6836,$52.68,$50.3294
03/30/2020,$50.8124,10856273,$48.5584,$51.1344,$47.3348
03/27/2020,$49.0736,11662378,$49.46,$50.6836,$48.5584
03/26/2020,$52.2936,15409825,$49.138,$53.4529,$48.3652
03/25/2020,$48.6872,17235813,$47.9788,$51.5208,$44.8231
03/24/2020,$45.1451,14936725,$42.8911,$45.4671,$41.6675
03/23/2020,$39.349,13203888,$41.5387,$42.6979,$38.8338
03/20/2020,$41.9895,15766088,$45.1451,$45.4027,$41.5387
03/19/2020,$41.7319,12374218,$41.2167,$44.5011,$39.6066
03/18/2020,$42.5047,17365875,$41.9251,$43.7927,$37.9966
03/17/2020,$45.5959,15028250,$44.5011,$47.206,$40.5727
03/16/2020,$42.8911,14488838,$45.0163,$46.0467,$42.8267
03/13/2020,$50.5548,13768075,$50.2328,$51.7784,$46.3043
03/12/2020,$46.5619,19677013,$46.5619,$50.104,$43.9859
03/11/2020,$52.8732,12942550,$55.5137,$55.7713,$52.5512
03/10/2020,$56.9949,12367361,$56.5441,$56.9949,$52.5512
03/09/2020,$52.8732,15300088,$53.6461,$55.8035,$52.2292
03/06/2020,$60.537,18557938,$62.7266,$62.8554,$59.1201
03/05/2020,$64.9162,13510900,$68.2651,$69.1023,$64.079
03/04/2020,$70.5191,10382886,$71.2275,$71.6139,$68.9091
03/03/2020,$70.0683,13656150,$72.4512,$73.2884,$68.7159
03/02/2020,$72.1936,15600275,$72.1936,$73.0308,$69.2955
02/28/2020,$70.0683,18921650,$64.079,$72.0326,$63.4994
02/27/2020,$66.9127,11781311,$68.3939,$70.4869,$66.3975
02/26/2020,$70.5191,11646423,$73.224,$74.3188,$69.5209
02/25/2020,$72.902,10135926,$77.088,$77.2812,$72.0004
02/24/2020,$76.3796,8872251,$75.2848,$77.6676,$74.7052
02/21/2020,$78.8913,5365156,$80.1793,$80.2437,$78.6981
02/20/2020,$80.6945,4945240,$81.4609,$81.6605,$79.9217
02/19/2020,$81.2097,6859784,$81.7893,$83.3349,$81.0487
02/18/2020,$82.1113,5502895,$81.8537,$83.3993,$81.5961
02/14/2020,$82.6265,4620889,$83.5281,$84.1399,$82.1113
02/13/2020,$83.3349,6376543,$84.2365,$84.7518,$83.0773
02/12/2020,$84.7518,8214110,$83.3993,$85.3958,$82.9485
02/11/2020,$82.7553,5110288,$83.3993,$83.5925,$82.3045
02/10/2020,$83.1417,4186938,$82.6909,$83.5281,$82.2401
02/07/2020,$82.6265,8329579,$83.8501,$84.301,$82.4977
02/06/2020,$83.3993,7951735,$83.3349,$83.7213,$82.6265
02/05/2020,$82.8197,6259244,$82.1757,$82.8197,$80.9521
02/04/2020,$81.0165,5548151,$80.4369,$81.2741,$79.7916
02/03/2020,$78.9557,6299909,$80.2437,$81.6605,$78.8913
01/31/2020,$80.1793,9748000,$81.6605,$82.0469,$79.4709
01/30/2020,$81.9825,11933664,$83.0129,$83.6569,$80.5013
01/29/2020,$83.3349,27601888,$80.9521,$83.7213,$80.4369
01/28/2020,$75.5424,7866076,$74.19,$76.122,$73.868
01/27/2020,$73.6748,5982821,$73.7392,$74.6215,$73.2884
01/24/2020,$75.4136,7421971,$76.5084,$76.5728,$74.834
01/23/2020,$75.80,9145361,$75.5424,$76.3152,$74.673
01/22/2020,$73.224,7743479,$75.4136,$75.4136,$73.0952
01/21/2020,$75.0916,5467274,$75.6068,$75.9932,$74.7696
01/17/2020,$76.0576,5822591,$76.3152,$76.8304,$75.7356
01/16/2020,$76.2508,4584199,$76.8948,$77.1524,$76.122
01/15/2020,$76.444,5756379,$77.41,$77.41,$76.1864
01/14/2020,$77.4744,5634155,$78.3117,$78.5049,$77.2168
01/13/2020,$78.0541,8276205,$75.6068,$78.2473,$75.2204
01/10/2020,$75.156,7334001,$76.2508,$76.7016,$74.6408
01/09/2020,$76.7016,4923548,$77.732,$77.8608,$76.1864
01/08/2020,$76.8948,6934100,$77.2168,$77.6032,$76.444
01/07/2020,$77.6032,8882023,$78.2473,$78.7947,$76.766
01/06/2020,$78.1829,13996425,$76.2508,$78.6337,$76.2508
01/03/2020,$77.088,10739649,$74.512,$77.2812,$74.2544
01/02/2020,$76.8304,10941736,$72.3224,$76.9914,$72.3224
12/31/2019,$71.8716,7083245,$70.8411,$71.8716,$70.5835
12/30/2019,$71.3563,6019241,$71.2919,$71.8716,$71.0343
12/27/2019,$72.0004,3751236,$71.936,$72.1936,$71.6783
12/26/2019,$72.3224,3798015,$72.0004,$72.3224,$71.6783
12/24/2019,$72.0648,2596120,$71.4851,$72.1292,$71.4207
12/23/2019,$71.8716,5504510,$70.8411,$71.936,$70.8411
12/20/2019,$71.0343,9206140,$71.3563,$71.7427,$70.1971
12/19/2019,$71.0987,5664250,$70.7123,$71.8072,$70.6479
12/18/2019,$70.5835,9432058,$70.9699,$71.7427,$70.2937
12/17/2019,$71.4851,5222494,$71.8072,$72.3224,$71.3563
12/16/2019,$71.936,6943525,$72.6444,$73.1596,$71.6783
12/13/2019,$73.0308,6600705,$74.0612,$74.7052,$72.9664
12/12/2019,$73.6748,12491630,$73.0952,$74.512,$72.3868
12/11/2019,$70.6479,4605705,$70.6479,$71.4207,$70.5191
12/10/2019,$70.9055,3098058,$70.7767,$71.0343,$70.3259
12/09/2019,$70.7767,3561796,$70.7123,$71.6783,$70.6479
12/06/2019,$71.4851,6325719,$70.1971,$71.5495,$69.8751
12/05/2019,$69.4887,5911245,$70.1327,$70.5835,$69.2955
12/04/2019,$70.1971,5473701,$71.936,$72.0004,$70.0039
12/03/2019,$70.7767,8251411,$70.8411,$71.5495,$69.6175
12/02/2019,$71.8716,8595826,$72.8376,$74.19,$71.7427
11/29/2019,$72.58,2842406,$72.6444,$73.1596,$72.258
11/27/2019,$72.7088,5688516,$73.3528,$73.868,$72.5156
11/26/2019,$73.0952,8028128,$74.834,$75.156,$72.8376
11/25/2019,$74.5764,7089753,$75.0916,$76.2508,$74.512
11/22/2019,$74.3832,4810231,$73.9968,$75.478,$73.9968
11/21/2019,$74.2544,5211095,$72.9664,$74.8018,$72.8376
11/20/2019,$73.3528,5837944,$73.6748,$73.9968,$72.5156
11/19/2019,$74.0612,5854648,$73.6104,$74.351,$72.5156
11/18/2019,$73.6748,6373776,$73.4816,$74.0612,$72.9664
11/15/2019,$74.19,4781061,$73.0308,$74.3832,$72.9664
11/14/2019,$72.7088,3855381,$72.0004,$73.0952,$72.0004
11/13/2019,$72.7088,6789621,$72.7088,$73.1274,$72.0004
11/12/2019,$73.546,6117868,$72.902,$74.5764,$72.7088
11/11/2019,$73.0952,5699266,$73.4172,$74.0612,$72.3868
11/08/2019,$74.19,7817880,$72.3224,$74.3832,$71.7427
11/07/2019,$72.7088,8885286,$71.4851,$72.8698,$71.4207
11/06/2019,$70.9699,9750290,$70.3903,$71.4851,$69.4887
11/05/2019,$70.6479,8922718,$70.3259,$70.6479,$69.0379
11/04/2019,$70.3903,12222505,$67.1059,$70.5191,$67.1059
11/01/2019,$66.8483,10256664,$64.9162,$66.8805,$64.7874
10/31/2019,$64.2722,10829234,$64.723,$65.7535,$63.4994
10/30/2019,$65.1094,26992925,$62.9842,$66.7839,$62.5334
10/29/2019,$58.4117,5719869,$58.0253,$58.8625,$57.5101
10/28/2019,$58.4117,3969366,$58.0897,$58.7337,$57.8965
10/25/2019,$57.9609,5269956,$57.4457,$58.5405,$57.4457
10/24/2019,$57.6389,4628093,$58.7337,$58.9269,$57.1881
10/23/2019,$58.8625,5957650,$57.8321,$58.9269,$57.5101
10/22/2019,$58.3473,7521465,$56.4797,$58.3473,$55.4493
10/21/2019,$56.6085,7973981,$57.8965,$58.7337,$56.4153
10/18/2019,$57.7033,4876973,$58.0253,$58.6049,$57.6389
10/17/2019,$58.2185,4163709,$57.4457,$58.5405,$57.1881
10/16/2019,$57.3169,7269391,$57.0593,$58.4117,$56.8983
10/15/2019,$57.2525,4922430,$56.2865,$57.4457,$55.4525
10/14/2019,$56.1577,4282664,$56.9305,$56.9949,$55.6425
10/11/2019,$56.6729,7041905,$55.3205,$57.4457,$55.2561
10/10/2019,$54.4189,4219904,$53.7105,$54.8697,$53.5173
10/09/2019,$53.7749,4150268,$53.5173,$53.9037,$53.0665
10/08/2019,$53.3241,5724489,$54.6121,$54.7389,$53.2597
10/07/2019,$55.1273,4062563,$55.0629,$55.7069,$54.6121
10/04/2019,$55.1917,6564740,$55.4493,$56.0289,$54.9985
10/03/2019,$56.0933,7370055,$54.7409,$56.0933,$53.1309
10/02/2019,$54.8053,5956134,$55.1273,$55.5137,$54.1613
10/01/2019,$55.4493,8619199,$57.7033,$58.1863,$54.8053
09/30/2019,$57.5745,4419605,$58.4761,$58.6049,$57.5745
09/27/2019,$58.2185,3815151,$58.2185,$59.0557,$57.8965
09/26/2019,$58.0897,4701725,$59.1201,$59.3134,$57.7033
09/25/2019,$58.9913,5498044,$57.7033,$59.2167,$57.5423
09/24/2019,$57.7677,6734926,$59.9574,$60.215,$57.7033
09/23/2019,$60.1506,4257345,$59.3778,$60.4726,$59.2489
09/20/2019,$60.3438,7282101,$60.9234,$61.4386,$60.1506
09/19/2019,$60.6658,4265948,$60.215,$61.181,$60.1506
09/18/2019,$60.4082,5076423,$59.9574,$60.4726,$59.1201
09/17/2019,$60.2794,4763285,$59.893,$60.4726,$59.571
09/16/2019,$60.4082,5718544,$59.893,$60.6658,$59.0557
09/13/2019,$60.1506,5698681,$59.9574,$60.859,$58.8625
09/12/2019,$59.6354,8514394,$60.537,$61.2776,$59.3778
09/11/2019,$60.2794,7136869,$58.9269,$60.2794,$58.3473
09/10/2019,$58.8625,7827151,$57.3813,$59.6998,$57.3491
09/09/2019,$57.7033,6245069,$56.3509,$58.2829,$56.2221
09/06/2019,$56.0933,5355769,$56.8017,$56.8017,$55.1917
09/05/2019,$56.7373,10869944,$57.8643,$59.4422,$56.6729
09/04/2019,$56.6729,11708413,$54.1613,$57.1237,$54.0969
09/03/2019,$53.6461,8457361,$52.1648,$54.0325,$52.036
08/30/2019,$53.1309,5920289,$52.4224,$53.1953,$52.2292
08/29/2019,$52.2292,7346234,$51.7784,$52.8088,$51.5208
08/28/2019,$51.1344,7212940,$51.0056,$51.4564,$49.9752
08/27/2019,$51.07,8266115,$52.1004,$52.2292,$50.9412
08/26/2019,$51.8428,7250156,$51.9072,$52.1648,$51.0056
